scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
0,Admin-0 map subunit,4,Switzerland,CHE,0,2,Sovereign country,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,CHE,0,Switzerland,Switzerland,CHE,Switzerland,,Switz.,CH,Swiss Confederation,,,,Switzerland,,5,2,7,3,7604467,316700,-99,2010,-99,2. Developed region: nonG7,1. High income: OECD,-99,,CH,CHE,756,756,CH,CHE,-99,CHE,CHE,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,11,11,6,-99,1
0,Admin-0 map subunit,5,Czech Republic,CZE,0,2,Sovereign country,Czech Republic,CZE,0,Czech Republic,CZE,0,Czech Republic,CZE,0,Czech Rep.,Czech Republic,CZE,Czech Rep.,,Cz. Rep.,CZ,Czech Republic,,,,Czech Republic,,1,1,2,6,10211904,265200,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,CZ,CZE,203,203,CZ,CZE,-99,CZE,CZE,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,10,14,8,-99,1
0,Admin-0 map subunit,2,Germany,DEU,0,2,Sovereign country,Germany,DEU,0,Germany,DEU,0,Germany,DEU,0,Germany,Germany,DEU,Germany,,Ger.,D,Federal Republic of Germany,,,,Germany,,2,5,5,1,82329758,2918000,-99,2011,-99,1. Developed region: G7,1. High income: OECD,-99,,DE,DEU,276,276,DE,DEU,-99,DEU,DEU,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,7,7,4,-99,1
3,Admin-0 map subunit,7,Denmark,DN1,1,4,Geo subunit,Denmark,DNK,0,Denmark,DNK,1,Bornholm,DNB,0,Bornholm,Bornholm,DNB,Bornholm,,Born.,BM,,,Den.,,Bornholm,,4,1,3,12,42154,1560.319752,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,DNK,DNK,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,8,8,5,-99,-99
0,Admin-0 map subunit,4,Denmark,DN1,1,2,Country,Denmark,DNK,0,Denmark,DNK,0,Denmark,DNK,0,Denmark,Denmark,DNK,Denmark,,Den.,DK,Kingdom of Denmark,,,,Denmark,,4,1,3,12,5500510,203600,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,DK,DNK,208,208,DK,DNK,-99,DNK,DNK,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,7,7,4,-99,1
0,Admin-0 map subunit,5,United Kingdom,GB1,1,3,Geo unit,United Kingdom,GBR,1,England,ENG,0,England,ENG,0,England,England,ENG,England,,Eng.,EN,,,,,England,,6,6,6,3,53013000,1696816,2011,-99,2009,1. Developed region: G7,1. High income: OECD,-99,,-99,-99,-99,-099,-99,-99,-99,-99,GBR,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,7,7,4,-99,1
3,Admin-0 map subunit,6,Spain,ESP,0,4,Geo subunit,Spain,ESP,0,Spain,ESP,1,Balearic Islands,ESI,0,Balearic Is.,Balearic Islands,ESI,Balearic Is.,,Bal. Is.,BI,Balearic Islands,,Sp.,,Balearic Islands,,4,5,5,5,1071221,37086.316813,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,ESP,ESP,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,12,16,8,-99,-99
0,Admin-0 map subunit,6,Estonia,EST,0,2,Sovereign country,Estonia,EST,0,Estonia,EST,0,Estonia,EST,0,Estonia,Estonia,EST,Estonia,,Est.,EST,Republic of Estonia,,,,Estonia,,3,2,1,10,1299371,27410,-99,2000,-99,2. Developed region: nonG7,1. High income: OECD,-99,,EE,EST,233,233,EE,EST,-99,EST,EST,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,7,7,4,-99,1
0,Admin-0 map subunit,2,Spain,ESP,0,4,Geo subunit,Spain,ESP,0,Spain,ESP,1,Spain,ESX,0,Spain,Spain,ESX,Spain,,Sp.,E,,,,,Spain,,4,5,5,5,37206452,1288109.798391,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,ESP,ESP,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,5,5,3,-99,1
0,Admin-0 map subunit,3,Finland,FI1,1,2,Country,Finland,FIN,0,Finland,FIN,0,Finland,FIN,0,Finland,Finland,FIN,Finland,,Fin.,FIN,Republic of Finland,,,,Finland,,4,1,4,6,5250275,193500,-99,2010,-99,2. Developed region: nonG7,1. High income: OECD,-99,,FI,FIN,246,246,FI,FIN,-99,FIN,FIN,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,7,7,4,-99,1
